Hourly measurement data supplied by UK-air on 13/02/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Dundee Mains Loan",
Latitude,,56.475434,,
Longitude,,-2.959861,,
Site Type,,Urban Background,,
Zone,,North East Scotland,,
Agglomeration,,#N/A,,
Local Authority,,"Dundee",,
Date,Time,"Nitrogen dioxide",Status
2024-04-02,07:00:00,5.68293,V ugm-3
2024-04-02,08:00:00,6.93553,V ugm-3
2024-04-02,09:00:00,6.73955,V ugm-3
2024-04-02,10:00:00,6.16143,V ugm-3
2024-04-02,11:00:00,6.40192,V ugm-3
2024-04-02,12:00:00,6.03047,V ugm-3
2024-04-02,13:00:00,6.09698,V ugm-3
2024-04-02,14:00:00,6.01702,V ugm-3
2024-04-02,15:00:00,5.5824,V ugm-3
2024-04-02,16:00:00,6.44903,V ugm-3
2024-04-02,17:00:00,5.96822,V ugm-3
2024-04-02,18:00:00,6.4013,V ugm-3
2024-04-02,19:00:00,8.32594,V ugm-3
2024-04-02,20:00:00,6.06244,V ugm-3
2024-04-02,21:00:00,4.66881,V ugm-3
2024-04-02,22:00:00,3.0336,V ugm-3
2024-04-02,23:00:00,3.22651,V ugm-3
2024-04-02,24:00:00,6.11893,V ugm-3
2024-04-03,01:00:00,3.46868,V ugm-3
2024-04-03,02:00:00,2.69659,V ugm-3
2024-04-03,03:00:00,2.26351,V ugm-3
2024-04-03,04:00:00,2.74391,V ugm-3
2024-04-03,05:00:00,2.88803,V ugm-3
2024-04-03,06:00:00,3.75592,V ugm-3
2024-04-03,07:00:00,5.5862,V ugm-3
2024-04-03,08:00:00,6.98138,V ugm-3
2024-04-03,09:00:00,6.78735,V ugm-3
2024-04-03,10:00:00,6.30551,V ugm-3
2024-04-03,11:00:00,7.26861,V ugm-3
2024-04-03,12:00:00,5.82482,V ugm-3
2024-04-03,13:00:00,5.43963,V ugm-3
2024-04-03,14:00:00,6.49795,V ugm-3
2024-04-03,15:00:00,6.11335,V ugm-3
2024-04-03,16:00:00,6.64323,V ugm-3
2024-04-03,17:00:00,7.55829,V ugm-3
2024-04-03,18:00:00,7.89616,V ugm-3
2024-04-03,19:00:00,5.92219,V ugm-3
2024-04-03,20:00:00,5.34398,V ugm-3
2024-04-03,21:00:00,4.38159,V ugm-3
2024-04-03,22:00:00,3.66085,V ugm-3
2024-04-03,23:00:00,3.32413,V ugm-3
2024-04-03,24:00:00,2.55203,V ugm-3
2024-04-04,01:00:00,2.05422,V ugm-3
2024-04-04,02:00:00,2.75996,V ugm-3
2024-04-04,03:00:00,3.70618,V ugm-3
2024-04-04,04:00:00,3.03235,V ugm-3
2024-04-04,05:00:00,3.2256,V ugm-3
2024-04-04,06:00:00,5.58571,V ugm-3
2024-04-04,07:00:00,11.26899,V ugm-3
2024-04-04,08:00:00,8.95572,V ugm-3
2024-04-04,09:00:00,5.77521,V ugm-3
2024-04-04,10:00:00,4.95724,V ugm-3
2024-04-04,11:00:00,5.05306,V ugm-3
2024-04-04,12:00:00,5.34106,V ugm-3
2024-04-04,13:00:00,5.48962,V ugm-3
2024-04-04,14:00:00,5.97101,V ugm-3
2024-04-04,15:00:00,6.11502,V ugm-3
2024-04-04,16:00:00,6.40624,V ugm-3
2024-04-04,17:00:00,6.93594,V ugm-3
2024-04-04,18:00:00,5.92431,V ugm-3
2024-04-04,19:00:00,5.68408,V ugm-3
2024-04-04,20:00:00,9.58674,V ugm-3
2024-04-04,21:00:00,7.99656,V ugm-3
2024-04-04,22:00:00,8.62222,V ugm-3
2024-04-04,23:00:00,3.85327,V ugm-3
2024-04-04,24:00:00,1.87832,V ugm-3
2024-04-05,01:00:00,1.02689,V ugm-3
2024-04-05,02:00:00,0.83419,V ugm-3
2024-04-05,03:00:00,1.20362,V ugm-3
2024-04-05,04:00:00,1.10714,V ugm-3
2024-04-05,05:00:00,1.54071,V ugm-3
2024-04-05,06:00:00,2.16661,V ugm-3
2024-04-05,07:00:00,9.05381,V ugm-3
2024-04-05,08:00:00,8.03941,V ugm-3
2024-04-05,09:00:00,7.26737,V ugm-3
2024-04-05,10:00:00,6.44766,V ugm-3
2024-04-05,11:00:00,5.38932,V ugm-3
2024-04-05,12:00:00,5.14832,V ugm-3
2024-04-05,13:00:00,5.91899,V ugm-3
2024-04-05,14:00:00,6.68866,V ugm-3
2024-04-05,15:00:00,6.69003,V ugm-3
2024-04-05,16:00:00,7.79704,V ugm-3
2024-04-05,17:00:00,9.19398,V ugm-3
2024-04-05,18:00:00,8.18617,V ugm-3
2024-04-05,19:00:00,9.8734,V ugm-3
2024-04-05,20:00:00,8.90804,V ugm-3
2024-04-05,21:00:00,7.17451,V ugm-3
2024-04-05,22:00:00,5.1523,V ugm-3
2024-04-05,23:00:00,7.03198,V ugm-3
2024-04-05,24:00:00,7.89862,V ugm-3
2024-04-06,01:00:00,7.89767,V ugm-3
2024-04-06,02:00:00,5.84259,V ugm-3
2024-04-06,03:00:00,3.61214,V ugm-3
2024-04-06,04:00:00,2.64852,V ugm-3
2024-04-06,05:00:00,2.31157,V ugm-3
2024-04-06,06:00:00,3.51581,V ugm-3
2024-04-06,07:00:00,5.53824,V ugm-3
2024-04-06,08:00:00,6.69397,V ugm-3
2024-04-06,09:00:00,9.34134,V ugm-3
2024-04-06,10:00:00,5.48893,V ugm-3
2024-04-06,11:00:00,6.45174,V ugm-3
2024-04-06,12:00:00,6.93344,V ugm-3
2024-04-06,13:00:00,8.66433,V ugm-3
2024-04-06,14:00:00,4.18869,V ugm-3
2024-04-06,15:00:00,3.46661,V ugm-3
2024-04-06,16:00:00,3.03342,V ugm-3
2024-04-06,17:00:00,3.27462,V ugm-3
2024-04-06,18:00:00,2.8412,V ugm-3
2024-04-06,19:00:00,2.69658,V ugm-3
2024-04-06,20:00:00,3.27462,V ugm-3
2024-04-06,21:00:00,2.93766,V ugm-3
2024-04-06,22:00:00,3.94968,V ugm-3
2024-04-06,23:00:00,4.67176,V ugm-3
2024-04-06,24:00:00,2.93754,V ugm-3
2024-04-07,01:00:00,3.08198,V ugm-3
2024-04-07,02:00:00,2.69653,V ugm-3
2024-04-07,03:00:00,2.16689,V ugm-3
2024-04-07,04:00:00,1.54085,V ugm-3
2024-04-07,05:00:00,1.54106,V ugm-3
2024-04-07,06:00:00,2.07035,V ugm-3
2024-04-07,07:00:00,3.3708,V ugm-3
2024-04-07,08:00:00,3.08139,V ugm-3
2024-04-07,09:00:00,1.9735,V ugm-3
2024-04-07,10:00:00,1.68503,V ugm-3
2024-04-07,11:00:00,1.92491,V ugm-3
2024-04-07,12:00:00,1.97329,V ugm-3
2024-04-07,13:00:00,1.82879,V ugm-3
2024-04-07,14:00:00,1.97329,V ugm-3
2024-04-07,15:00:00,1.9735,V ugm-3
2024-04-07,16:00:00,2.02134,V ugm-3
2024-04-07,17:00:00,2.1183,V ugm-3
2024-04-07,18:00:00,2.74465,V ugm-3
2024-04-07,19:00:00,3.03385,V ugm-3
2024-04-07,20:00:00,3.2262,V ugm-3
2024-04-07,21:00:00,3.56356,V ugm-3
2024-04-07,22:00:00,3.03396,V ugm-3
2024-04-07,23:00:00,2.26322,V ugm-3
2024-04-07,24:00:00,2.35965,V ugm-3
2024-04-08,01:00:00,1.6047,V ugm-3
2024-04-08,02:00:00,1.66904,V ugm-3
2024-04-08,03:00:00,2.11875,V ugm-3
2024-04-08,04:00:00,2.16672,V ugm-3
2024-04-08,05:00:00,2.69619,V ugm-3
2024-04-08,06:00:00,4.62278,V ugm-3
2024-04-08,07:00:00,4.95923,V ugm-3
2024-04-08,08:00:00,4.91031,V ugm-3
2024-04-08,09:00:00,5.43835,V ugm-3
2024-04-08,10:00:00,4.95685,V ugm-3
2024-04-08,11:00:00,3.8507,V ugm-3
2024-04-08,12:00:00,3.65796,V ugm-3
2024-04-08,13:00:00,2.79185,V ugm-3
2024-04-08,14:00:00,2.98448,V ugm-3
2024-04-08,15:00:00,6.01808,V ugm-3
2024-04-08,16:00:00,7.55986,V ugm-3
2024-04-08,17:00:00,9.53413,V ugm-3
2024-04-08,18:00:00,15.64929,V ugm-3
2024-04-08,19:00:00,10.93086,V ugm-3
2024-04-08,20:00:00,10.40053,V ugm-3
2024-04-08,21:00:00,8.71541,V ugm-3
2024-04-08,22:00:00,8.3307,V ugm-3
2024-04-08,23:00:00,4.09349,V ugm-3
2024-04-08,24:00:00,5.68229,V ugm-3
2024-04-09,01:00:00,6.93398,V ugm-3
2024-04-09,02:00:00,4.3656,V ugm-3
2024-04-09,03:00:00,5.15216,V ugm-3
2024-04-09,04:00:00,6.25742,V ugm-3
2024-04-09,05:00:00,5.15045,V ugm-3
2024-04-09,06:00:00,4.66881,V ugm-3
2024-04-09,07:00:00,5.0053,V ugm-3
2024-04-09,08:00:00,4.71697,V ugm-3
2024-04-09,09:00:00,16.93084,V ugm-3
2024-04-09,10:00:00,20.87485,V ugm-3
2024-04-09,11:00:00,5.91854,V ugm-3
2024-04-09,12:00:00,3.56168,V ugm-3
2024-04-09,13:00:00,3.41755,V ugm-3
2024-04-09,14:00:00,3.22545,V ugm-3
2024-04-09,15:00:00,3.22527,V ugm-3
2024-04-09,16:00:00,3.75481,V ugm-3
2024-04-09,17:00:00,3.41781,V ugm-3
2024-04-09,18:00:00,2.55068,V ugm-3
2024-04-09,19:00:00,6.49196,V ugm-3
2024-04-09,20:00:00,19.39539,V ugm-3
2024-04-09,21:00:00,9.03675,V ugm-3
2024-04-09,22:00:00,3.46673,V ugm-3
2024-04-09,23:00:00,1.97393,V ugm-3
2024-04-09,24:00:00,1.58886,V ugm-3
2024-04-10,01:00:00,1.4123,V ugm-3
2024-04-10,02:00:00,1.2837,V ugm-3
2024-04-10,03:00:00,2.11808,V ugm-3
2024-04-10,04:00:00,1.44413,V ugm-3
2024-04-10,05:00:00,4.30111,V ugm-3
2024-04-10,06:00:00,4.47758,V ugm-3
2024-04-10,07:00:00,7.60689,V ugm-3
2024-04-10,08:00:00,14.24987,V ugm-3
2024-04-10,09:00:00,16.2699,V ugm-3
2024-04-10,10:00:00,11.12003,V ugm-3
2024-04-10,11:00:00,15.64501,V ugm-3
2024-04-10,12:00:00,13.3815,V ugm-3
2024-04-10,13:00:00,7.65383,V ugm-3
2024-04-10,14:00:00,8.18386,V ugm-3
2024-04-10,15:00:00,14.63461,V ugm-3
2024-04-10,16:00:00,21.03843,V ugm-3
2024-04-10,17:00:00,22.38701,V ugm-3
2024-04-10,18:00:00,23.25409,V ugm-3
2024-04-10,19:00:00,22.34014,V ugm-3
2024-04-10,20:00:00,6.01831,V ugm-3
2024-04-10,21:00:00,3.75503,V ugm-3
2024-04-10,22:00:00,3.27368,V ugm-3
2024-04-10,23:00:00,1.34798,V ugm-3
2024-04-10,24:00:00,0.7218,V ugm-3
2024-04-11,01:00:00,0.44901,V ugm-3
2024-04-11,02:00:00,0.96273,V ugm-3
2024-04-11,03:00:00,0.38497,V ugm-3
2024-04-11,04:00:00,0.52933,V ugm-3
2024-04-11,05:00:00,0.52947,V ugm-3
2024-04-11,06:00:00,1.10708,V ugm-3
2024-04-11,07:00:00,2.88812,V ugm-3
2024-04-11,08:00:00,2.59886,V ugm-3
2024-04-11,09:00:00,2.83965,V ugm-3
2024-04-11,10:00:00,2.45455,V ugm-3
2024-04-11,11:00:00,1.78045,V ugm-3
2024-04-11,12:00:00,1.63622,V ugm-3
2024-04-11,13:00:00,1.39536,V ugm-3
2024-04-11,14:00:00,1.92495,V ugm-3
2024-04-11,15:00:00,2.74323,V ugm-3
2024-04-11,16:00:00,3.8507,V ugm-3
2024-04-11,17:00:00,3.75448,V ugm-3
2024-04-11,18:00:00,4.13964,V ugm-3
2024-04-11,19:00:00,5.3436,V ugm-3
2024-04-11,20:00:00,6.59551,V ugm-3
2024-04-11,21:00:00,6.21061,V ugm-3
2024-04-11,22:00:00,6.93272,V ugm-3
2024-04-11,23:00:00,6.06591,V ugm-3
2024-04-11,24:00:00,6.16246,V ugm-3
2024-04-12,01:00:00,3.85093,V ugm-3
2024-04-12,02:00:00,2.31037,V ugm-3
2024-04-12,03:00:00,2.74367,V ugm-3
2024-04-12,04:00:00,2.16598,V ugm-3
2024-04-12,05:00:00,2.35877,V ugm-3
2024-04-12,06:00:00,1.63638,V ugm-3
2024-04-12,07:00:00,4.04306,V ugm-3
2024-04-12,08:00:00,3.5611,V ugm-3
2024-04-12,09:00:00,2.59852,V ugm-3
2024-04-12,10:00:00,2.35781,V ugm-3
2024-04-12,11:00:00,2.88747,V ugm-3
2024-04-12,12:00:00,3.36882,V ugm-3
2024-04-12,13:00:00,4.62024,V ugm-3
2024-04-12,14:00:00,4.76472,V ugm-3
2024-04-12,15:00:00,5.24641,V ugm-3
2024-04-12,16:00:00,4.28377,V ugm-3
2024-04-12,17:00:00,4.57255,V ugm-3
2024-04-12,18:00:00,5.72798,V ugm-3
2024-04-12,19:00:00,4.94204,V ugm-3
2024-04-12,20:00:00,3.65839,V ugm-3
2024-04-12,21:00:00,3.75456,V ugm-3
2024-04-12,22:00:00,2.55127,V ugm-3
2024-04-12,23:00:00,1.68475,V ugm-3
2024-04-12,24:00:00,1.0587,V ugm-3
2024-04-13,01:00:00,0.89835,V ugm-3
2024-04-13,02:00:00,0.89853,V ugm-3
2024-04-13,03:00:00,0.91434,V ugm-3
2024-04-13,04:00:00,0.91453,V ugm-3
2024-04-13,05:00:00,1.82906,V ugm-3
2024-04-13,06:00:00,2.45473,V ugm-3
2024-04-13,07:00:00,2.55086,V ugm-3
2024-04-13,08:00:00,2.88758,V ugm-3
2024-04-13,09:00:00,2.16554,V ugm-3
2024-04-13,10:00:00,2.64694,V ugm-3
2024-04-13,11:00:00,2.31,V ugm-3
2024-04-13,12:00:00,1.92482,V ugm-3
2024-04-13,13:00:00,1.53969,V ugm-3
2024-04-13,14:00:00,2.1654,V ugm-3
2024-04-13,15:00:00,1.49165,V ugm-3
2024-04-13,16:00:00,1.29901,V ugm-3
2024-04-13,17:00:00,1.78041,V ugm-3
2024-04-13,18:00:00,1.78055,V ugm-3
2024-04-13,19:00:00,2.4545,V ugm-3
2024-04-13,20:00:00,2.31027,V ugm-3
2024-04-13,21:00:00,2.64718,V ugm-3
2024-04-13,22:00:00,2.69545,V ugm-3
2024-04-13,23:00:00,2.11773,V ugm-3
2024-04-13,24:00:00,1.8771,V ugm-3
2024-04-14,01:00:00,2.24595,V ugm-3
2024-04-14,02:00:00,2.05338,V ugm-3
2024-04-14,03:00:00,0.96228,V ugm-3
2024-04-14,04:00:00,1.49187,V ugm-3
2024-04-14,05:00:00,2.40639,V ugm-3
2024-04-14,06:00:00,2.98381,V ugm-3
2024-04-14,07:00:00,3.17622,V ugm-3
2024-04-14,08:00:00,2.98366,V ugm-3
2024-04-14,09:00:00,1.53993,V ugm-3
2024-04-14,10:00:00,1.15459,V ugm-3
2024-04-14,11:00:00,1.53982,V ugm-3
2024-04-14,12:00:00,2.26152,V ugm-3
2024-04-14,13:00:00,2.7429,V ugm-3
2024-04-14,14:00:00,1.78036,V ugm-3
2024-04-14,15:00:00,1.87655,V ugm-3
2024-04-14,16:00:00,2.30994,V ugm-3
2024-04-14,17:00:00,2.2617,V ugm-3
2024-04-14,18:00:00,2.16559,V ugm-3
2024-04-14,19:00:00,2.30994,V ugm-3
2024-04-14,20:00:00,3.08014,V ugm-3
2024-04-14,21:00:00,2.45448,V ugm-3
2024-04-14,22:00:00,4.42802,V ugm-3
2024-04-14,23:00:00,2.9359,V ugm-3
2024-04-14,24:00:00,1.68443,V ugm-3
2024-04-15,01:00:00,1.15488,V ugm-3
2024-04-15,02:00:00,2.56656,V ugm-3
2024-04-15,03:00:00,1.05861,V ugm-3
2024-04-15,04:00:00,1.25108,V ugm-3
2024-04-15,05:00:00,2.74309,V ugm-3
2024-04-15,06:00:00,3.36859,V ugm-3
2024-04-15,07:00:00,9.57556,V ugm-3
2024-04-15,08:00:00,5.53366,V ugm-3
2024-04-15,09:00:00,2.21333,V ugm-3
2024-04-15,10:00:00,2.40586,V ugm-3
2024-04-15,11:00:00,1.92471,V ugm-3
2024-04-15,12:00:00,1.82841,V ugm-3
2024-04-15,13:00:00,1.53973,V ugm-3
2024-04-15,14:00:00,2.16534,V ugm-3
2024-04-15,15:00:00,2.06912,V ugm-3
2024-04-15,16:00:00,2.30961,V ugm-3
2024-04-15,17:00:00,2.79089,V ugm-3
2024-04-15,18:00:00,2.02099,V ugm-3
2024-04-15,19:00:00,3.32031,V ugm-3
2024-04-15,20:00:00,3.0797,V ugm-3
2024-04-15,21:00:00,3.56117,V ugm-3
2024-04-15,22:00:00,3.51305,V ugm-3
2024-04-15,23:00:00,1.97302,V ugm-3
2024-04-15,24:00:00,1.10687,V ugm-3
2024-04-16,01:00:00,0.76984,V ugm-3
2024-04-16,02:00:00,0.57741,V ugm-3
2024-04-16,03:00:00,1.29918,V ugm-3
2024-04-16,04:00:00,1.4917,V ugm-3
2024-04-16,05:00:00,2.50207,V ugm-3
2024-04-16,06:00:00,2.26155,V ugm-3
2024-04-16,07:00:00,8.70921,V ugm-3
2024-04-16,08:00:00,5.77388,V ugm-3
2024-04-16,09:00:00,4.04155,V ugm-3
2024-04-16,10:00:00,2.50186,V ugm-3
2024-04-16,11:00:00,2.26136,V ugm-3
2024-04-16,12:00:00,2.74243,V ugm-3
2024-04-16,13:00:00,1.9245,V ugm-3
2024-04-16,14:00:00,2.02076,V ugm-3
2024-04-16,15:00:00,2.16524,V ugm-3
2024-04-16,16:00:00,2.93507,V ugm-3
2024-04-16,17:00:00,2.69454,V ugm-3
2024-04-16,18:00:00,2.11705,V ugm-3
2024-04-16,19:00:00,3.03111,V ugm-3
2024-04-16,20:00:00,3.65707,V ugm-3
2024-04-16,21:00:00,2.69464,V ugm-3
2024-04-16,22:00:00,1.4917,V ugm-3
2024-04-16,23:00:00,1.39539,V ugm-3
2024-04-16,24:00:00,1.34732,V ugm-3
2024-04-17,01:00:00,1.21892,V ugm-3
2024-04-17,02:00:00,0.6415,V ugm-3
2024-04-17,03:00:00,0.91419,V ugm-3
2024-04-17,04:00:00,0.62549,V ugm-3
2024-04-17,05:00:00,0.86605,V ugm-3
2024-04-17,06:00:00,2.06895,V ugm-3
2024-04-17,07:00:00,4.08978,V ugm-3
2024-04-17,08:00:00,4.04164,V ugm-3
2024-04-17,09:00:00,3.89727,V ugm-3
2024-04-17,10:00:00,2.88677,V ugm-3
2024-04-17,11:00:00,3.17541,V ugm-3
2024-04-17,12:00:00,3.17538,V ugm-3
2024-04-17,13:00:00,4.08959,V ugm-3
2024-04-17,14:00:00,3.99339,V ugm-3
2024-04-17,15:00:00,3.46418,V ugm-3
2024-04-17,16:00:00,3.60853,V ugm-3
2024-04-17,17:00:00,3.46423,V ugm-3
2024-04-17,18:00:00,2.50198,V ugm-3
2024-04-17,19:00:00,3.60865,V ugm-3
2024-04-17,20:00:00,8.61273,V ugm-3
2024-04-17,21:00:00,21.36347,V ugm-3
2024-04-17,22:00:00,48.50053,V ugm-3
2024-04-17,23:00:00,35.65393,V ugm-3
2024-04-17,24:00:00,13.13566,V ugm-3
2024-04-18,01:00:00,9.5581,V ugm-3
2024-04-18,02:00:00,6.60728,V ugm-3
2024-04-18,03:00:00,6.97614,V ugm-3
2024-04-18,04:00:00,7.16858,V ugm-3
2024-04-18,05:00:00,10.34392,V ugm-3
2024-04-18,06:00:00,8.85248,V ugm-3
2024-04-18,07:00:00,13.56743,V ugm-3
2024-04-18,08:00:00,15.10705,V ugm-3
2024-04-18,09:00:00,7.60165,V ugm-3
2024-04-18,10:00:00,6.25453,V ugm-3
2024-04-18,11:00:00,6.1102,V ugm-3
2024-04-18,12:00:00,3.31972,V ugm-3
2024-04-18,13:00:00,2.50182,V ugm-3
2024-04-18,14:00:00,2.59806,V ugm-3
2024-04-18,15:00:00,2.35748,V ugm-3
2024-04-18,16:00:00,3.41595,V ugm-3
2024-04-18,17:00:00,2.74237,V ugm-3
2024-04-18,18:00:00,2.50181,V ugm-3
2024-04-18,19:00:00,3.12725,V ugm-3
2024-04-18,20:00:00,3.03102,V ugm-3
2024-04-18,21:00:00,3.17535,V ugm-3
2024-04-18,22:00:00,3.36782,V ugm-3
2024-04-18,23:00:00,1.87635,V ugm-3
2024-04-18,24:00:00,1.34713,V ugm-3
2024-04-19,01:00:00,1.34703,V ugm-3
2024-04-19,02:00:00,0.76978,V ugm-3
2024-04-19,03:00:00,0.72164,V ugm-3
2024-04-19,04:00:00,0.96225,V ugm-3
2024-04-19,05:00:00,2.35736,V ugm-3
2024-04-19,06:00:00,4.3297,V ugm-3
2024-04-19,07:00:00,5.86924,V ugm-3
2024-04-19,08:00:00,4.57059,V ugm-3
2024-04-19,09:00:00,3.65651,V ugm-3
2024-04-19,10:00:00,2.35737,V ugm-3
2024-04-19,11:00:00,2.16503,V ugm-3
2024-04-19,12:00:00,1.92456,V ugm-3
2024-04-19,13:00:00,2.74243,V ugm-3
2024-04-19,14:00:00,2.21322,V ugm-3
2024-04-19,15:00:00,2.06889,V ugm-3
2024-04-19,16:00:00,2.64624,V ugm-3
2024-04-19,17:00:00,2.11699,V ugm-3
2024-04-19,18:00:00,2.79045,V ugm-3
2024-04-19,19:00:00,2.54983,V ugm-3
2024-04-19,20:00:00,3.41574,V ugm-3
2024-04-19,21:00:00,4.95517,V ugm-3
2024-04-19,22:00:00,4.28165,V ugm-3
2024-04-19,23:00:00,4.47398,V ugm-3
2024-04-19,24:00:00,2.1649,V ugm-3
2024-04-20,01:00:00,3.14272,V ugm-3
2024-04-20,02:00:00,2.56544,V ugm-3
2024-04-20,03:00:00,1.49126,V ugm-3
2024-04-20,04:00:00,2.54945,V ugm-3
2024-04-20,05:00:00,4.2811,V ugm-3
2024-04-20,06:00:00,13.42044,V ugm-3
2024-04-20,07:00:00,5.43573,V ugm-3
2024-04-20,08:00:00,7.5527,V ugm-3
2024-04-20,09:00:00,10.67965,V ugm-3
2024-04-20,10:00:00,8.1782,V ugm-3
2024-04-20,11:00:00,4.32975,V ugm-3
2024-04-20,12:00:00,6.87981,V ugm-3
2024-04-20,13:00:00,4.08929,V ugm-3
2024-04-20,14:00:00,3.56006,V ugm-3
2024-04-20,15:00:00,2.50163,V ugm-3
2024-04-20,16:00:00,3.46366,V ugm-3
2024-04-20,17:00:00,6.39816,V ugm-3
2024-04-20,18:00:00,6.83083,V ugm-3
2024-04-20,19:00:00,6.01284,V ugm-3
2024-04-20,20:00:00,6.30136,V ugm-3
2024-04-20,21:00:00,5.57986,V ugm-3
2024-04-20,22:00:00,4.52165,V ugm-3
2024-04-20,23:00:00,3.41536,V ugm-3
2024-04-20,24:00:00,2.9824,V ugm-3
2024-04-21,01:00:00,3.1424,V ugm-3
2024-04-21,02:00:00,7.82465,V ugm-3
2024-04-21,03:00:00,7.215,V ugm-3
2024-04-21,04:00:00,5.57956,V ugm-3
2024-04-21,05:00:00,6.78204,V ugm-3
2024-04-21,06:00:00,3.94415,V ugm-3
2024-04-21,07:00:00,2.54928,V ugm-3
2024-04-21,08:00:00,3.65566,V ugm-3
2024-04-21,09:00:00,3.9443,V ugm-3
2024-04-21,10:00:00,2.93437,V ugm-3
2024-04-21,11:00:00,2.93437,V ugm-3
2024-04-21,12:00:00,3.27108,V ugm-3
2024-04-21,13:00:00,3.79998,V ugm-3
2024-04-21,14:00:00,9.86092,V ugm-3
2024-04-21,15:00:00,5.72448,V ugm-3
2024-04-21,16:00:00,4.2813,V ugm-3
2024-04-21,17:00:00,7.5518,V ugm-3
2024-04-21,18:00:00,8.0808,V ugm-3
2024-04-21,19:00:00,7.16681,V ugm-3
2024-04-21,20:00:00,10.24483,V ugm-3
2024-04-21,21:00:00,12.50544,V ugm-3
2024-04-21,22:00:00,9.81203,V ugm-3
2024-04-21,23:00:00,9.42719,V ugm-3
2024-04-21,24:00:00,9.57243,V ugm-3
2024-04-22,01:00:00,9.49193,V ugm-3
2024-04-22,02:00:00,8.46476,V ugm-3
2024-04-22,03:00:00,6.68488,V ugm-3
2024-04-22,04:00:00,3.84751,V ugm-3
2024-04-22,05:00:00,10.14765,V ugm-3
2024-04-22,06:00:00,16.97751,V ugm-3
2024-04-22,07:00:00,20.63431,V ugm-3
2024-04-22,08:00:00,21.60126,V ugm-3
2024-04-22,09:00:00,13.46897,V ugm-3
2024-04-22,10:00:00,6.68729,V ugm-3
2024-04-22,11:00:00,3.27107,V ugm-3
2024-04-22,12:00:00,3.03028,V ugm-3
2024-04-22,13:00:00,3.6073,V ugm-3
2024-04-22,14:00:00,No data,V ugm-3
2024-04-22,15:00:00,3.89659,V ugm-3
2024-04-22,16:00:00,3.6561,V ugm-3
2024-04-22,17:00:00,4.76171,V ugm-3
2024-04-22,18:00:00,7.35929,V ugm-3
2024-04-22,19:00:00,4.28112,V ugm-3
2024-04-22,20:00:00,5.09856,V ugm-3
2024-04-22,21:00:00,6.39691,V ugm-3
2024-04-22,22:00:00,4.42482,V ugm-3
2024-04-22,23:00:00,2.74136,V ugm-3
2024-04-22,24:00:00,2.11674,V ugm-3
2024-04-23,01:00:00,2.31372,V ugm-3
2024-04-23,02:00:00,1.92775,V ugm-3
2024-04-23,03:00:00,1.78333,V ugm-3
2024-04-23,04:00:00,2.45698,V ugm-3
2024-04-23,05:00:00,2.93887,V ugm-3
2024-04-23,06:00:00,5.6856,V ugm-3
2024-04-23,07:00:00,10.02211,V ugm-3
2024-04-23,08:00:00,5.68665,V ugm-3
2024-04-23,09:00:00,3.51783,V ugm-3
2024-04-23,10:00:00,2.74725,V ugm-3
2024-04-23,11:00:00,3.03666,V ugm-3
2024-04-23,12:00:00,3.133,V ugm-3
2024-04-23,13:00:00,2.5064,V ugm-3
2024-04-23,14:00:00,3.32575,V ugm-3
2024-04-23,15:00:00,4.43391,V ugm-3
2024-04-23,16:00:00,4.04803,V ugm-3
2024-04-23,17:00:00,3.99973,V ugm-3
2024-04-23,18:00:00,3.27698,V ugm-3
2024-04-23,19:00:00,5.39671,V ugm-3
2024-04-23,20:00:00,7.61238,V ugm-3
2024-04-23,21:00:00,5.01017,V ugm-3
2024-04-23,22:00:00,4.23945,V ugm-3
2024-04-23,23:00:00,1.83097,V ugm-3
2024-04-23,24:00:00,2.16809,V ugm-3
2024-04-24,01:00:00,5.47057,V ugm-3
2024-04-24,02:00:00,2.18758,V ugm-3
2024-04-24,03:00:00,2.79944,V ugm-3
2024-04-24,04:00:00,2.99243,V ugm-3
2024-04-24,05:00:00,2.41255,V ugm-3
2024-04-24,06:00:00,3.86052,V ugm-3
2024-04-24,07:00:00,6.4189,V ugm-3
2024-04-24,08:00:00,6.6127,V ugm-3
2024-04-24,09:00:00,5.16546,V ugm-3
2024-04-24,10:00:00,3.57194,V ugm-3
2024-04-24,11:00:00,2.75137,V ugm-3
2024-04-24,12:00:00,2.076,V ugm-3
2024-04-24,13:00:00,2.17267,V ugm-3
2024-04-24,14:00:00,2.752,V ugm-3
2024-04-24,15:00:00,2.07545,V ugm-3
2024-04-24,16:00:00,2.99351,V ugm-3
2024-04-24,17:00:00,4.19961,V ugm-3
2024-04-24,18:00:00,4.97148,V ugm-3
2024-04-24,19:00:00,4.4394,V ugm-3
2024-04-24,20:00:00,5.21226,V ugm-3
2024-04-24,21:00:00,4.39106,V ugm-3
2024-04-24,22:00:00,8.44412,V ugm-3
2024-04-24,23:00:00,8.92632,V ugm-3
2024-04-24,24:00:00,5.25961,V ugm-3
2024-04-25,01:00:00,3.15725,V ugm-3
2024-04-25,02:00:00,4.70443,V ugm-3
2024-04-25,03:00:00,3.77109,V ugm-3
2024-04-25,04:00:00,1.83866,V ugm-3
2024-04-25,05:00:00,1.9826,V ugm-3
2024-04-25,06:00:00,3.09408,V ugm-3
